,rjd,vrad,svrad,vrad_corr_gb,vrad_corr_mc
0,8751.438868820202,-135.42289721804934,1.82887398947076,-129.5619086315479,-139.40838743914094
1,8827.30644884007,9.891832338549733,2.40878349633336,17.469280027612417,7.808402832887264
2,8370.482730289921,0.8575624897488865,1.8614369335566,9.816039943393159,-2.0917462198920735
3,8761.47907426022,-126.21667573185036,1.81889664620521,-120.77532921918996,-130.02115459375392
4,8877.24982364988,-2.764386938050478,3.54189124487078,4.327352173689977,-5.380831053547716
5,8427.369772430044,-8.289799031050649,1.8004594808464,-1.114314308285921,-10.972949604371125
6,8757.558001589961,-142.34316335235064,2.27797883148834,-136.48262815395088,-146.25447497213196
7,8693.563650600147,-116.61653343984923,1.81023099320628,-111.17253012092743,-121.41242181671838
8,8852.326965860091,40.02242134965073,1.9043001878302,45.44354430664796,38.22241375431567
9,8735.451004229952,-142.78478213945078,1.83040607961431,-136.22736018928936,-146.7821327495522
10,9063.638279189821,25.868661025448603,1.84698168984646,33.3805564056541,20.65469471582849
11,9127.391811820213,25.514734619747514,1.84823971121507,31.121300801723343,20.322988045515082
12,9048.573723359965,28.862475414250355,1.80326357206657,35.80342720362598,23.994027099106848
13,8862.292398389895,48.57493133724944,1.8315326135385,54.07081075975469,46.66673646953156
14,9114.493355189916,25.6882656581503,1.76397363970984,31.627849952740235,20.38608651040015
15,8759.491457450204,-140.86472368125058,2.13372678216625,-135.35162751319774,-144.72335675126888
16,8490.286519320216,-20.80893544295037,1.80692560478392,-15.12147533168462,-24.099496933825815
17,8394.425534409937,-8.022749428150178,1.82449176934463,0.22775716606514806,-11.92248681500712
18,8454.316311080009,-18.218847865249188,1.8017982697979,-9.230900748786805,-22.449463146698257
19,9121.606068510097,17.911920406550763,2.25600947221294,24.192109412011373,12.658888781972465
20,8824.337197919842,33.133458535047566,1.82351534557861,40.635277972304856,31.016394601791966
21,9200.26682768995,8.760481723150804,1.80906119494228,16.061768384277045,4.9192235080902655
22,9055.524007759988,33.20582977164932,1.75512360075409,40.62682674904111,28.177970959836625
23,8142.246676280163,23.651864371348807,1.84644031866733,34.651591823873765,22.926666357237032
24,8753.464079659898,-131.49910751715055,1.82843765660266,-125.52258444312697,-135.48309536197107
26,8288.571224640124,-0.8575624897524392,1.75085103771198,6.331433237349917,-3.12559734084786
