,rjd,vrad,svrad,vrad_corr_gb,vrad_corr_mc
0,9168.460936159827,2.0831734374020527,2.22081948190486,8.495609494064956,-2.5663025289704793
1,9197.477936440147,-23.327406900101266,2.25736374701293,-16.06165304469217,-27.239533476529193
2,9149.47202788014,5.042224771901971,2.19773896530323,10.053289768610501,0.08782101953414578
3,9173.539144690149,-24.15652141100111,3.07149645969219,-17.265579211829863,-28.676955301153804
4,9113.616054169834,14.677375184298569,2.1988470976861,20.416461104518486,9.369134050036067
5,9175.52275993023,-8.28519152819851,2.21495311134786,-2.306061442254715,-12.75521988114785
6,9171.482318160124,-7.800891443999092,2.24448704967735,-1.2149632401920498,-12.37359123939644
7,9194.426481729839,-23.96287259200136,2.24487193682426,-16.783304351220224,-27.95253951537602
8,9140.509634930175,18.783496399599642,2.21458860959957,24.946637020206403,13.732754838415504
9,9206.333590180147,-43.60179868429981,2.19170223300889,-36.998341263763734,-47.40417392976251
10,9151.397092199884,19.906292000399617,2.17048806288102,25.18741729745562,14.972580989292975
11,9085.620375169907,19.236388907700075,2.29968860718391,25.004605972853152,13.734702850182089
12,9182.44156445982,-18.560912159898635,2.22213300717558,-13.207691466609974,-22.85512715344645
13,9176.59151653992,-2.0831734373985,2.20949858250308,3.972064269351469,-6.5260436752242645
14,9106.609795889817,16.647404286800338,2.19165255878593,20.914874946754612,11.290751213849388
15,9141.470774789806,19.591458526601713,2.24081656263968,24.731692328896788,14.551048370050228
16,9081.614959040191,30.862606085101163,2.24753914695643,36.222381934327,25.333243348770665
17,9138.533345879987,27.23363217399921,2.23021890942062,33.094573851623096,22.161647250942224
18,9196.323072290048,-25.05865589860079,2.24988906412559,-18.273931830995082,-29.000128664101272
19,9202.585433990229,-43.335822321498796,2.89429235419069,-33.60195611117467,-47.118162560044986
20,9150.496564869769,7.412234816001728,2.14984311374652,12.753146739671028,2.468843931423028
21,9204.502979259938,-48.90241022329889,2.23455397914753,-42.28082829419697,-52.69449919024532
22,9181.442132090218,-13.82430218059838,2.24780400396639,-8.296795078309689,-18.14391369483741
23,9107.659339759964,20.951085694701277,2.1866479710935,26.537746970849998,15.60168477424909
24,9183.464514169842,-11.742872189699938,2.22526720680885,-5.4995022876982596,-16.011093064719216
25,9084.643391699996,20.40007181960135,2.31457143759948,26.113805640119836,14.891634988424354
26,9152.5135051799,15.114941703899376,2.20412419391559,20.22922146561449,10.193231146335588
27,9184.473388649989,-20.967155603500487,2.26399566074044,-13.876414256761961,-25.209740024879466
28,9147.512618539855,11.018553253901331,2.23227381212565,15.864512599326156,6.043087581634313
29,9170.425268500112,-10.724792561699559,2.38887588573438,-4.5510360919519295,-15.32435298756944
