,rjd,vrad,svrad,vrad_corr_gb,vrad_corr_mc
0,8395.690865539946,-17.195504024901,1.87427270290917,-7.871716518457061,-21.150514856198956
1,8564.391354669817,3.511526158895606,1.85040611388285,10.794296675506788,2.4571893231358657
2,8457.62378587015,-9.423599422902385,1.91437568791627,-3.0208365048304144,-13.607810497378056
3,8243.390985039994,-17.153363304501568,1.7198265703365,-8.166161231651062,-17.64481142332118
4,8498.530445139855,-2.810773884004192,1.67337633409962,2.8550761001481604,-5.589749797645599
5,8470.654559169896,1.8702542361985763,1.69996647643713,9.055325015290975,-2.0077378168851983
6,8821.642562250141,20.707002450496503,1.71571639644722,27.28811745024956,18.486626767385854
7,8427.666226610076,-8.776435529103566,1.66502033860064,-1.1123760763890695,-11.626355507933209
8,8550.504138890188,11.526213200998114,1.69478000135008,19.451934433513042,9.367264361168242
9,8529.514382670168,4.507776870696034,1.7279961162644,9.95223311610904,2.4011864534283194
10,8440.710847860202,-5.3168794193041435,1.76579851514869,2.7705617711331167,-8.181582572951948
11,8497.576679250225,-31.537267151001913,3.05724613566153,-23.70901508002676,-34.363632643746314
12,8448.656016049907,-46.60757804080262,2.27409806601993,-37.3967950119871,-50.19115812709566
13,8456.66605270002,-5.174668449601683,2.00044319375456,1.2990947704788707,-9.381385948474843
14,8899.324316599872,15.630524390896738,1.96980337359651,22.011781909951655,12.715060003727583
15,8442.672232930083,-93.03264616070095,3.63912784768024,-82.85447453097261,-96.07481497009147
16,8235.36769853998,-15.719356482101432,1.96853858117334,-5.453440940715886,-15.96372119726799
17,8501.514362339862,7.733728755798808,1.84679992186788,14.312951946122965,5.103014152111969
18,8411.683518169913,-1.800752655203297,1.64700024462327,6.577602550242366,-5.330595337404124
19,9206.605382049922,55.66001894889894,1.85750514941213,62.50253565036465,51.80903489391093
20,8552.331568419933,11.322153599095941,1.69900556096963,18.939629348293483,9.516219275093553
21,8543.529648770113,2.022101043795743,1.70934095329109,9.46005434996943,-0.9573298120778714
22,8487.669804910198,-27.40549697230321,3.31642359553248,-20.057023338230216,-30.72410339157351
23,8472.590957799926,14.033841996997864,1.70964323920766,21.02863993738347,10.201354694850405
24,9154.623317869846,77.62247317339899,1.09457780368506,82.97119478896488,72.64658968072281
25,8568.30919463979,-79.15409625080372,3.99832036798205,-68.72351119147685,-80.41129778796147
26,8496.565875609871,-9.684544339702228,2.92233979144359,-4.035265230402115,-12.561133435107408
27,8570.306681210175,-10.405450954202422,2.28663429365908,-1.579690329548659,-11.766081809492892
28,8416.695069570094,-2.6313658512009397,1.68223353057728,4.370864825257461,-5.948011402962213
29,8530.478092560079,5.91541426059905,1.68922946993981,12.820196010803262,3.8029282666188142
30,8255.353180869948,-27.524647361101273,1.73471816468535,-18.403313181456458,-28.38448068725757
31,8490.627440699842,1.561280237496021,1.69245627684195,6.748257122453263,-1.610370711113039
32,8544.395343780052,-2.9042212219039243,2.14928381696855,6.1892580058070745,-5.962739103093743
33,9160.661944489926,57.880773679098496,1.68181042417935,65.27716710888423,52.95588200518122
34,9153.707509090193,58.287323274697656,1.90950565639327,65.54679367078066,53.30370644160354
35,8567.390272260178,3.447532412195642,2.05835136228888,12.535809332274594,2.237912429051537
36,8257.354803489987,-17.66643419330194,1.72901592917435,-8.314830751436745,-18.58790905871864
37,8429.71194993984,-6.191959951703296,1.7156461668466,1.3246189135332045,-8.954852519507451
38,8473.59769224003,12.254966284398705,1.70677673919837,17.882497701567086,8.446136920883015
39,8800.601095989812,17.4960400909967,1.99353883585065,25.083876019467883,14.687176937986429
40,9139.65001067007,42.853493703997714,1.70123917336787,49.4482528479579,37.75117150017261
41,9147.697234849911,36.98505886319836,1.90904799322531,44.4184704089597,31.950689626613578
42,8254.34228435019,-29.81199147760094,1.73166145072362,-20.343704844703435,-30.64069345217926
43,8855.463415809907,29.250420603997185,1.75884540688582,35.90795692051975,27.548851913761382
44,8441.595812470187,-24.150885138801925,2.41955648896844,-15.045541631578692,-27.09565968038454
