,rjd,vrad,svrad,vrad_corr_gb,vrad_corr_mc
0,9180.21274163993,0.0,1.6053716424854,6.5194271217976585,-4.350851487005549
1,9108.310905260034,10.810531236298715,1.58637691314892,18.42632624374069,5.4656325119946265
2,9082.358264720067,10.11727307610144,1.62051279421314,15.512757208768772,4.593046443460352
3,9111.311186170205,3.246160472897941,1.61585286668959,9.728403208098571,-2.0780068695948843
4,9113.394505709875,-0.6363788562993022,1.57948985475759,5.602908392749617,-5.946150849121589
5,9171.253809830174,-14.865219625701087,1.62201170443642,-7.4949588364837965,-19.443726033637926
6,9140.370366340037,-12.389281873200986,1.61966560623226,-5.12758055480548,-17.441520448730028
7,9085.394966410007,2.897199456100452,1.62723969078327,9.116244182411041,-2.606044133930319
8,9133.304817390162,8.303698421798344,1.60490308534081,15.499221424116087,3.1755114352014706
9,9132.257120879833,2.377907747700192,1.59052235955785,8.422745303784053,-2.7615410510793383
10,9116.316895400174,-0.38851727899924526,1.57456249505733,5.662007344790385,-5.678096103820002
11,9176.225021780003,9.011075145199499,1.60061422179897,16.298661186622493,4.558891929290808
12,9172.229431049898,-5.550518004000082,1.60218157230409,1.5457013473743013,-10.10423295505884
13,9166.287532609887,-10.626258734898641,1.59262954152397,-3.1137456621568678,-15.330962938724033
14,9114.383951319847,-4.11613825119872,1.5840857275144,0.7893824754420563,-9.419073359297226
15,9174.262004270218,-1.097716992500608,1.64511349080979,6.076769806561097,-5.599782337826786
16,9141.309678299818,-7.279414056799993,1.58548245271654,-0.35195736915885795,-12.32155585834184
17,9150.330838259775,-16.859168539600233,1.60099754775993,-9.516401631210861,-21.804340838870132
18,9119.365158730187,8.882744041500246,1.49495283171954,15.473652938301285,3.614228148067519
19,9131.254399400204,9.264885152198588,1.59126014872424,15.509994763179336,4.114657983095446
20,9183.216267270036,4.774964374998802,1.61279117852831,11.463931438815033,0.5004353117326596
21,9152.263992730062,-0.040832452601335945,1.78265919913135,5.842447328817167,-4.965225048636768
22,9134.338405940216,4.533473981300773,2.17632476747928,11.40401763150037,-0.5836028412265613
23,9139.276246460155,-3.4336980381013404,1.59199981308582,3.3012892415928836,-8.497697436035597
24,9147.323388089892,-11.564460776501306,1.86779091653231,-2.788983572110925,-16.541960508981102
25,9118.335992860142,5.134667629601353,1.82917493083293,11.968557202187615,-0.1409596081480604
26,9128.340143729933,14.328904636098372,1.58276954719658,20.933196341725775,9.14735179234875
27,9170.251939970069,-27.767072592499886,2.35089389274018,-21.695000242980253,-32.371037460064386
28,9110.35827801004,11.465473351698563,1.57365052546532,17.766181838098916,6.134721591449229
