,rjd,vrad,svrad,vrad_corr_gb,vrad_corr_mc
103,8530.515895519871,-1.4077427893681715,0.613932981287933,-5.752357844876948,-3.5204600461503657
104,8262.359806799795,-5.053705384469254,0.60013874955278,-3.0438612807316203,-6.129313254245217
105,8533.49960043002,-1.5192961045684683,0.632543447068084,-4.048723278029401,-3.6502664283467117
106,8527.543472089805,0.7531804734313141,0.957454252833286,-1.9444700600352167,-1.3413527317628358
107,8920.43464560993,8.517642929330549,0.65651935277609,5.604575249923527,6.395806246708364
108,8272.34718728019,-10.39259059826847,1.48324821836634,-5.129924132748901,-11.784101858261435
109,8263.352746630087,-4.898157755668819,0.644644189707096,-3.639740036839009,-6.00434398668002
110,8603.342787090223,2.131413486932132,0.781165905345963,0.29770448639428354,-0.7707596274691129
111,8214.390553949866,-4.821960174968609,0.62050986349827,-5.679648512893773,-4.623456238660708
112,8131.665044240188,-6.33213442696956,0.829773630515407,-6.985597884298384,-7.140915826059852
113,8606.381353820208,1.1941723522319592,0.828267786678866,-0.18022044457200012,-1.9461062425240399
114,8826.657510749996,2.9588911291327236,1.04678798338029,-1.7280136469996497,0.8154440293304207
115,8255.409486659802,-5.646763457267667,0.818407328148938,-3.3549890069745016,-6.508330764405768
116,8820.630627830047,-1.998983361769291,0.833861605675573,-6.502073090779737,-4.245065990122431
117,8535.593137550168,-2.5465929475672056,0.786912637246153,-2.922110319447018,-4.800970457207395
118,8490.67878927989,2.485304290132717,0.576086384700449,-1.3372640212734654,-0.6837953116286045
119,8544.513045880012,1.4155781790314848,0.896160668732841,1.8279563261518668,-1.6536925756905305
120,8882.538171070162,2.5265083130321386,1.08691801141273,1.5812955224703575,-0.5163879352618593
121,8634.345843189862,-1.3821052893696617,0.58487869091615,-2.502268153743224,-2.7974485507157256
122,8888.508823089767,6.3902616158308945,0.464131237227328,1.7076363792218365,3.0286547083447157
123,8911.467471810058,1.5460861976315243,1.07814405422064,1.5599441142848844,-0.79992669357408
124,8604.361213590018,3.784348119232561,0.554612446308557,1.2140709122594944,0.8023699676251981
125,8854.58145025,4.996650118332724,0.669709853921494,-1.9864547784575601,3.2815522042071086
126,8563.51861805981,6.46717235203198,0.665694524812298,5.118111765852447,5.458025583540162
127,9181.648908209987,-0.2979678311696432,2.75732498034031,3.7356258807226954,-4.696647146187153
128,8499.596318299882,4.317502543930374,0.567369297578775,-2.698576171649752,1.5914864613964337
129,8829.699251220096,2.0486733648326094,0.785451680358343,-1.1201755191922211,-0.04811387691467045
130,8561.435761529952,3.039702083132312,0.799604551626083,1.6580882288496532,2.1384050663462344
131,8627.376233629882,-4.50130552056649,0.821607790896698,-5.371839801968049,-6.761252483844386
132,8633.351559349801,-3.780914843368066,0.779833916651319,-4.730686719166933,-5.31674918887873
133,8891.565053259954,7.057908797033718,0.96022945852365,3.171539961456949,3.770774125122248
134,8559.440232859924,3.791346156731379,0.660692222126625,1.5657092739433018,2.9933770785234164
135,8636.362546000164,-0.9455554775676944,0.658474276575751,-1.603976820055848,-2.1165070488744133
136,8631.354764230084,-1.4518923654662785,0.875471701986065,-1.3094159133717242,-3.2297059116192828
138,8186.476125469897,-8.702190123468512,0.7200609047072,-8.521755732216256,-8.046745086042115
139,8907.50513496995,3.2361989711304773,0.983713411051959,2.3735890230033596,0.7125974399865235
140,8619.410696289968,-6.477981031068225,0.876031764207522,-7.492572908885076,-9.453595657789457
141,8450.630642110016,0.11091474093305465,0.873252002644687,-2.159980382322495,-3.651329042756898
142,9183.664399100002,13.847866729733482,0.577257852271158,8.568703942416478,9.501240301492873
143,8486.649712409824,-6.37733135116747,1.48009860507762,-3.0347560197993353,-9.746622906868469
144,8824.67420628015,4.2740078674334825,0.617053293001773,-2.7684378108791585,2.1001371644498508
145,8257.392807070166,-5.720460768966262,0.613785164378586,-4.187546853326899,-6.643105984456044
146,8152.626001509838,-16.452455249666542,1.26651697023352,-12.76670806790309,-16.774459398606524
147,8886.507848259993,10.361094624130374,0.607965042195725,7.549400989473048,7.106298832905921
148,8548.379121500067,1.6608092184320355,0.796079256083882,-0.13401665815300717,-0.9086408051031756
149,8924.46581256995,4.65020479623135,0.798688448028301,3.997340651565457,2.6291458776441177
150,8531.597027739976,0.0620156161303953,0.530875227974737,-3.787231097295469,-2.057315558394815
151,8601.424915050156,-1.6417091164662168,0.876034100569544,-1.2935949428229505,-4.394012278584446
152,8610.380846560001,6.28947726713136,0.652866834680061,4.683769675365013,2.835793957387125
153,8210.448723089881,-7.882298863268744,0.594433686152149,-8.78598427245116,-7.619269710731645
154,9184.669319670182,6.313373042331705,1.24618329638906,4.281031309650311,1.9927001011142802
155,8605.376711660065,4.353831174231715,0.721153851760368,3.646290324892564,1.2922774604418223
156,8130.600253450219,-3.7772573366687823,0.691569605178691,-5.292154704179058,-4.6143323841626795
157,8215.454492920078,-4.104081990668362,0.870507036670325,-6.69169029774021,-3.9229940456969974
158,8271.355783780105,-3.4562677394696095,0.750452144591204,-1.920157884552765,-4.808913779511028
159,8526.577055419795,2.0511406346308547,0.908674339666971,2.901345587265047,-0.03748043489472255
160,8142.573101200163,-6.054665516266766,0.541753806491012,-7.987417502876744,-6.652453757750881
161,8551.428813709877,0.1852822959307332,0.638479472886029,-1.1269531778988178,-1.7950420724996914
162,8148.5670983497985,-5.784613295567453,0.822872533653849,-4.684617678092603,-6.263179902278411
163,8545.45340450015,-0.6620238233665532,0.888731173963638,-0.3044665497311125,-3.796650535448773
164,8881.593254569918,7.9991990970320614,0.737737970096991,5.31036078918607,5.006742056999667
165,8489.706078580115,-5.924622141069591,1.23676073834194,-5.253523677735653,-9.142052629007999
166,8592.456825119909,-2.4180884178690576,1.58272866326741,1.567391571752859,-4.810701959588401
167,8586.387398660183,2.900027434630914,0.750491352123338,0.826820436478999,0.750844736749857
168,9186.628981320187,13.428271077930987,0.676933437705808,8.555291862089337,9.158209154850205
169,8855.577472989913,4.8834510717306046,0.768584459748342,-1.8209481897581625,3.1836320021089057
170,8616.339815749787,1.569527946632121,1.01229546996232,1.2296314561144515,-1.6680166724514933
171,8459.650220300071,-1.6041165443674288,0.996261334818107,-2.612786385638695,-5.740707055291632
172,8910.494499470107,-11.006837871466502,3.78931024856914,1.3450289609147383,-13.387248237895603
173,8554.492773420177,-2.366679039468522,1.25263405255083,-1.2506958129677759,-3.755121622012892
174,8892.552188110072,9.54329980763191,0.644979837515664,7.024010914077624,6.303449094873502
175,9170.592421589885,14.998006666132824,0.774661717863478,12.80909964598273,10.313778034550442
176,8441.63116980996,-6.722545528468515,0.779108438940629,-6.132539351795518,-9.670519193764541
177,8236.383664960042,-11.843237102969084,0.698911359798893,-10.068533091125346,-12.118889301271844
178,8624.412772620097,-4.979578287066744,1.10182074804485,1.5764933850253338,-7.52854205654898
179,8898.503434999846,5.076984304931642,0.810200299074343,2.9766304921530415,2.122199522944616
180,8245.361816439778,-5.067485458368992,0.824941254965458,-3.2205221919564013,-5.619626876659333
