SOPHIE.2018-03-07T19:39:34.765_e2ds_A.fits	HD31501               	             HR       	1200.064            	125                    	2                      	20.206                    	20.207                    	20.449                    	20.454                    	927.480                   	927.700                   	1004.779                  	1004.780                  	2018-03-07T19:20:25.299    	2018-03-07T19:40:25.299  	39.2                    	1.11                     	1.08                       	63.92               	4.100                   	20.590                     	0.000                       	0.000                      	0.000                       	0.000                      	9999                   	9999                   	9999                     	9999                    	9999                  	2458185.31281977    	045759.300             	341604.800             	-1.09485032468808        	221                         	0.780923059420318           	
SOPHIE.2018-01-19T20:13:39.462_e2ds_A.fits	HD31501               	             HR       	1000.055            	216                    	2                      	20.196                    	20.197                    	20.435                    	20.440                    	936.410                   	936.559                   	1004.755                  	1004.756                  	2018-01-19T19:56:47.564    	2018-01-19T20:13:27.565  	39.2                    	1.02                     	1.02                       	79.19               	3.910                   	142.880                    	-0.010                      	0.310                      	0.020                       	0.280                      	9999                   	9999                   	9999                     	9999                    	9999                  	2458138.34102966    	045759.300             	341604.800             	-1.46632582752523        	163                         	0.716004814803659           	
SOPHIE.2018-01-21T19:34:19.168_e2ds_A.fits	HD31501               	             HR       	1200.064            	231                    	2                      	20.196                    	20.199                    	20.437                    	20.445                    	935.748                   	935.913                   	1004.759                  	1004.760                  	2018-01-21T19:14:11.182    	2018-01-21T19:34:11.182  	39.2                    	1.03                     	1.05                       	75.40               	4.900                   	46.320                     	0.010                       	0.390                      	0.000                       	0.290                      	9999                   	9999                   	9999                     	9999                    	9999                  	2458140.3124702     	045759.300             	341604.800             	-1.93703426496342        	182                         	0.745599126761285           	
SOPHIE.2018-01-31T19:47:10.592_e2ds_A.fits	HD31501               	             HR       	1400.074            	205                    	2                      	20.192                    	20.195                    	20.431                    	20.442                    	937.738                   	937.842                   	1004.749                  	1004.750                  	2018-01-31T19:23:43.551    	2018-01-31T19:47:03.551  	39.2                    	1.01                     	1.02                       	80.31               	4.700                   	131.310                    	0.000                       	0.340                      	0.000                       	0.340                      	9999                   	9999                   	9999                     	9999                    	9999                  	2458150.31948865    	045759.300             	341604.800             	-1.72779866867522        	185                         	0.777345665207173           	
SOPHIE.2018-04-07T19:37:53.404_e2ds_A.fits	HD31501               	             HR       	1000.055            	301                    	4                      	20.195                    	20.196                    	20.437                    	20.440                    	933.085                   	933.173                   	1004.727                  	1004.728                  	2018-04-07T19:20:54.018    	2018-04-07T19:37:34.018  	39.2                    	1.48                     	1.40                       	42.34               	2.390                   	35.640                     	-0.030                      	0.410                      	0.030                       	0.390                      	9999                   	9999                   	9999                     	9999                    	9999                  	2458216.30910116    	045759.300             	341604.800             	-1.07511476627716        	251                         	0.719637868152388           	
SOPHIE.2018-01-28T20:43:43.653_e2ds_A.fits	HD31501               	             HR       	1200.064            	71                     	1                      	20.196                    	20.197                    	20.438                    	20.442                    	953.526                   	953.566                   	1004.768                  	1004.768                  	2018-01-28T20:23:32.081    	2018-01-28T20:43:32.081  	39.2                    	1.02                     	1.02                       	77.57               	2.140                   	72.860                     	-0.010                      	0.240                      	0.000                       	0.180                      	9999                   	9999                   	9999                     	9999                    	9999                  	2458147.36011472    	045759.300             	341604.800             	-0.496542075602393       	217                         	0.755823328883773           	
SOPHIE.2018-01-22T20:43:59.259_e2ds_A.fits	HD31501               	             HR       	1000.055            	90                     	1                      	20.197                    	20.200                    	20.436                    	20.443                    	936.807                   	937.095                   	1004.761                  	1004.762                  	2018-01-22T20:27:12.511    	2018-01-22T20:43:52.511  	39.2                    	1.01                     	1.01                       	79.80               	3.550                   	83.490                     	-0.010                      	0.650                      	0.010                       	0.300                      	9999                   	9999                   	9999                     	9999                    	9999                  	2458141.36194576    	045759.300             	341604.800             	-2.42329939930168        	134                         	0.727429906290869           	
SOPHIE.2018-02-04T19:40:18.882_e2ds_A.fits	HD31501               	             HR       	1000.055            	104                    	1                      	20.198                    	20.199                    	20.440                    	20.443                    	934.039                   	934.189                   	1004.763                  	1004.764                  	2018-02-04T19:23:38.267    	2018-02-04T19:40:18.267  	39.2                    	1.01                     	1.01                       	80.31               	1.710                   	33.560                     	-0.020                      	0.260                      	0.000                       	0.220                      	9999                   	9999                   	9999                     	9999                    	9999                  	2458154.31678816    	045759.300             	341604.800             	-0.0489217423911833      	145                         	0.720863893745584           	
SOPHIE.2018-02-03T21:00:52.824_e2ds_A.fits	HD31501               	             HR       	1000.055            	134                    	2                      	20.197                    	20.198                    	20.437                    	20.444                    	925.822                   	925.949                   	1004.756                  	1004.756                  	2018-02-03T20:44:11.918    	2018-02-03T21:00:51.918  	39.2                    	1.05                     	1.04                       	71.57               	4.410                   	158.000                    	0.000                       	0.350                      	0.000                       	0.300                      	9999                   	9999                   	9999                     	9999                    	9999                  	2458153.372816      	045759.300             	341604.800             	-5.07914448369611        	158                         	0.704008654785001           	
SOPHIE.2018-01-17T21:05:51.962_e2ds_A.fits	HD31501               	             HR       	1200.064            	91                     	1                      	20.196                    	20.196                    	20.435                    	20.443                    	940.393                   	940.532                   	1004.758                  	1004.759                  	2018-01-17T20:45:36.882    	2018-01-17T21:05:36.882  	39.2                    	1.02                     	1.01                       	79.65               	5.220                   	199.780                    	0.000                       	0.340                      	-0.010                      	0.300                      	9999                   	9999                   	9999                     	9999                    	9999                  	2458136.37621567    	045759.300             	341604.800             	-3.28351094577833        	155                         	0.755287586372916           	
