SOPHIE.2018-10-03T23:04:32.119_e2ds_A.fits	HD9407                	             HR       	600.036             	326                    	2                      	20.184                    	20.185                    	20.424                    	20.427                    	941.404                   	941.431                   	1005.066                  	1005.067                  	2018-10-03T22:54:46.651    	2018-10-03T23:04:46.651  	-33.3                   	1.12                     	1.12                       	63.08               	1.900                   	5.630                      	-0.050                      	0.200                      	-0.020                      	0.240                      	13.23                  	5.5                    	9999                     	-4.150                  	20.490                	2458395.46057642    	013433.260             	685653.290             	-1.25431677931091        	61                          	0.801448771265246           	
SOPHIE.2018-09-30T00:54:46.091_e2ds_A.fits	HD9407                	             HR       	600.036             	4                      	2                      	20.184                    	20.185                    	20.428                    	20.432                    	940.202                   	940.268                   	1005.056                  	1005.056                  	2018-09-30T00:44:53.888    	2018-09-30T00:54:53.888  	-33.3                   	1.10                     	1.10                       	64.88               	1.750                   	369.620                    	0.010                       	0.380                      	0.010                       	0.220                      	13.77                  	6.6                    	9999                     	-2.970                  	18.580                	2458391.53687402    	013433.260             	685653.290             	-0.389124602071037       	80                          	0.753855726713654           	
SOPHIE.2018-11-28T20:44:27.638_e2ds_A.fits	HD9407                	             HR       	600.035             	358                    	2                      	20.188                    	20.188                    	20.440                    	20.444                    	941.752                   	941.824                   	0.000                     	0.000                     	2018-11-28T20:34:06.133    	2018-11-28T20:44:06.133  	-33.3                   	1.10                     	1.10                       	64.99               	1.660                   	5.520                      	-0.040                      	0.160                      	0.010                       	0.180                      	9999                   	9999                   	9999                     	9999                    	9999                  	2458451.36387396    	013433.260             	685653.290             	-5.67218589652547        	84                          	0.786486860494432           	
SOPHIE.2018-09-24T01:25:45.546_e2ds_A.fits	HD9407                	             HR       	600.036             	7                      	2                      	20.184                    	20.185                    	20.432                    	20.434                    	938.457                   	938.555                   	1005.047                  	1005.047                  	2018-09-24T01:15:43.130    	2018-09-24T01:25:43.130  	-33.3                   	1.10                     	1.10                       	64.78               	2.280                   	875.240                    	-0.030                      	0.240                      	0.010                       	0.160                      	20.99                  	11.1                   	9999                     	3.890                   	18.430                	2458385.55801615    	013433.260             	685653.290             	-1.24197579991701        	118                         	0.741732036598865           	
SOPHIE.2018-12-04T20:23:53.403_e2ds_A.fits	HD9407                	             HR       	1800.091            	359                    	2                      	20.194                    	20.196                    	20.442                    	20.446                    	941.148                   	941.250                   	0.000                     	0.000                     	2018-12-04T20:13:31.781    	2018-12-04T20:23:31.781  	-33.3                   	1.10                     	1.10                       	64.98               	2.590                   	9.170                      	-0.060                      	0.920                      	0.000                       	0.230                      	8.67                   	0.2                    	9999                     	-10.600                 	20.490                	2458457.34949827    	013433.260             	685653.290             	0.216869404340952        	149                         	0.714894898837286           	
SOPHIE.2019-01-14T19:54:09.579_e2ds_A.fits	HD9407                	             HR       	1800.091            	43                     	2                      	20.208                    	20.210                    	20.455                    	20.460                    	932.457                   	932.998                   	0.000                     	0.000                     	2019-01-14T19:23:48.670    	2019-01-14T19:53:48.670  	-33.3                   	1.16                     	1.14                       	59.38               	7.470                   	256.170                    	-0.030                      	0.530                      	0.010                       	0.830                      	9999                   	9999                   	9999                     	9999                    	9999                  	2458498.32046658    	013433.260             	685653.290             	-2.7038818807776         	352                         	0.88473899557613            	
SOPHIE.2019-03-13T19:55:06.710_e2ds_A.fits	HD9407                	             HR       	600.036             	290                    	4                      	20.199                    	20.199                    	20.445                    	20.455                    	936.897                   	937.166                   	0.000                     	0.000                     	2019-03-13T19:45:02.482    	2019-03-13T19:55:02.482  	-33.3                   	1.56                     	1.53                       	39.70               	3.010                   	541.180                    	-0.010                      	0.450                      	0.010                       	0.820                      	9999                   	9999                   	9999                     	9999                    	9999                  	2458556.32491392    	013433.260             	685653.290             	-0.544146448761233       	136                         	0.724526657038682           	
SOPHIE.2019-03-19T19:08:10.326_e2ds_A.fits	HD9407                	             HR       	600.036             	286                    	4                      	20.201                    	20.202                    	20.452                    	20.454                    	941.075                   	941.541                   	0.000                     	0.000                     	2019-03-19T18:58:03.792    	2019-03-19T19:08:03.792  	-33.3                   	1.50                     	1.47                       	41.70               	3.400                   	46.380                     	-0.050                      	0.420                      	0.030                       	0.270                      	9999                   	9999                   	9999                     	9999                    	9999                  	2458562.29197014    	013433.260             	685653.290             	-3.16675583504304        	114                         	0.719744083285174           	
SOPHIE.2019-02-13T20:04:08.761_e2ds_A.fits	HD9407                	             HR       	600.035             	261                    	3                      	20.213                    	20.213                    	20.462                    	20.462                    	953.259                   	953.263                   	0.000                     	0.000                     	2019-02-13T19:53:49.053    	2019-02-13T20:03:49.053  	-33.3                   	1.33                     	1.31                       	48.60               	0.000                   	220.100                    	0.000                       	0.240                      	0.020                       	0.240                      	9999                   	9999                   	9999                     	9999                    	9999                  	2458528.33265469    	013433.260             	685653.290             	-2.66070284998197        	62                          	0.780844692935078           	
SOPHIE.2019-02-19T18:37:33.252_e2ds_A.fits	HD9407                	             HR       	600.036             	250                    	3                      	20.206                    	20.208                    	20.461                    	20.464                    	941.262                   	941.286                   	0.000                     	0.000                     	2019-02-19T18:27:10.531    	2019-02-19T18:37:10.531  	-33.3                   	1.23                     	1.22                       	54.19               	2.260                   	356.940                    	-0.060                      	0.260                      	0.020                       	0.230                      	6.10                   	0.5                    	9999                     	-14.810                 	18.360                	2458534.27212213    	013433.260             	685653.290             	-1.83712739083411        	103                         	0.767670026158158           	
SOPHIE.2018-10-01T01:19:42.933_e2ds_A.fits	HD9407                	             HR       	600.036             	16                     	2                      	20.184                    	20.186                    	20.430                    	20.432                    	935.256                   	935.259                   	1005.057                  	1005.057                  	2018-10-01T01:09:53.157    	2018-10-01T01:19:53.157  	-33.3                   	1.11                     	1.11                       	64.28               	2.060                   	193.830                    	0.000                       	0.460                      	0.010                       	0.250                      	13.16                  	8.2                    	9999                     	-4.490                  	18.950                	2458392.55428081    	013433.260             	685653.290             	2.16620904448666         	111                         	0.723085120126195           	
SOPHIE.2018-12-17T22:07:45.358_e2ds_A.fits	HD9407                	             HR       	600.036             	237                    	3                      	20.200                    	20.202                    	20.446                    	20.448                    	944.343                   	944.651                   	0.000                     	0.000                     	2018-12-17T20:57:24.394    	2018-12-17T21:07:24.394  	-33.3                   	1.18                     	1.17                       	57.61               	4.390                   	-0.430                     	0.050                       	0.340                      	0.010                       	0.330                      	4.28                   	-3.6                   	9999                     	-16.960                 	18.580                	2458470.37967       	013433.260             	685653.290             	-2.37861418203878        	108                         	0.713914212529925           	
SOPHIE.2018-01-13T20:14:28.556_e2ds_A.fits	HD9407                	             HR       	1500.078            	229                    	3                      	20.196                    	20.197                    	20.437                    	20.444                    	939.293                   	939.368                   	1004.755                  	1004.756                  	2018-01-13T19:49:06.701    	2018-01-13T20:14:06.701  	-33.3                   	1.18                     	1.15                       	58.09               	2.710                   	5.270                      	-0.040                      	0.250                      	0.030                       	0.280                      	9999                   	9999                   	9999                     	9999                    	9999                  	2458132.33633811    	013433.260             	685653.290             	-1.50710670054238        	237                         	0.792597066508208           	
SOPHIE.2018-01-19T18:58:34.317_e2ds_A.fits	HD9407                	             HR       	600.036             	38                     	2                      	20.196                    	20.197                    	20.437                    	20.438                    	935.857                   	936.039                   	1004.755                  	1004.756                  	2018-01-19T18:48:22.836    	2018-01-19T18:58:22.836  	-33.3                   	1.13                     	1.13                       	61.70               	3.910                   	304.570                    	-0.030                      	0.210                      	0.020                       	0.280                      	4.86                   	-3.5                   	9999                     	-18.540                 	21.400                	2458138.28864299    	013433.260             	685653.290             	-1.41559292007568        	105                         	0.698742354755288           	
SOPHIE.2018-01-19T21:58:29.176_e2ds_A.fits	HD9407                	             HE       	350.024             	279                    	3                      	20.196                    	20.196                    	20.433                    	20.440                    	936.839                   	936.915                   	1004.756                  	1004.756                  	2018-01-19T21:52:27.471    	2018-01-19T21:58:17.471  	-33.2                   	1.36                     	1.35                       	47.08               	3.910                   	863.310                    	-0.020                      	0.250                      	0.070                       	0.310                      	5.02                   	-2.9                   	9999                     	-18.390                 	22.490                	2458138.41503665    	013433.266             	685653.280             	-3.52334186287779        	47                          	0.801031231170364           	
SOPHIE.2019-02-21T18:49:27.202_e2ds_A.fits	HD9407                	             HE       	250.019             	253                    	3                      	20.207                    	20.207                    	20.461                    	20.461                    	946.647                   	946.647                   	0.000                     	0.000                     	2019-02-21T18:44:52.551    	2019-02-21T18:49:02.551  	-33.3                   	1.26                     	1.25                       	52.47               	2.150                   	452.710                    	-0.060                      	0.200                      	0.150                       	0.250                      	8.15                   	3.3                    	2.160                    	-13.190                 	20.850                	2458536.28226721    	013433.260             	685653.290             	-4.29972455417237        	53                          	0.818302055107291           	
SOPHIE.2019-02-21T19:07:00.723_e2ds_A.fits	HD9407                	             HR       	600.036             	256                    	3                      	20.208                    	20.209                    	20.454                    	20.459                    	946.636                   	946.674                   	0.000                     	0.000                     	2019-02-21T18:56:36.354    	2019-02-21T19:06:36.354  	-33.3                   	1.29                     	1.27                       	50.91               	2.150                   	280.280                    	-0.030                      	0.220                      	0.080                       	0.240                      	9999                   	9999                   	9999                     	9999                    	9999                  	2458536.29245178    	013433.260             	685653.290             	-3.19605809284221        	89                          	0.746765868492993           	
