solution_id,source_id,teff,azero,logg,mh,ag,mg,distancepc,abp,arp,ebpminrp,log_pos,log_lik,radius
8013174454444875809,2867224032558303744,5444.3457,8.321838E-5,4.3790035,0.21035177,6.829218E-5,4.704999,53.167328,8.593706E-5,4.9824586E-5,3.6112477E-5,-5549.3457,-5552.7676,1.1056044
8013174454444875809,2867224032558303744,5445.368,1.2847738E-4,4.379581,0.22327593,1.0542341E-4,4.704808,53.181396,1.3265402E-4,7.69251E-5,5.5728924E-5,-5545.9224,-5548.7993,1.1051049
8013174454444875809,2867224032558303744,5445.625,1.6568671E-4,4.3782334,0.21784522,1.3596748E-4,4.700102,53.2894,1.7108924E-4,9.9203135E-5,7.1886105E-5,-5546.6714,-5549.056,1.1074171
8013174454444875809,2867224032558303744,5447.3506,3.9364077E-5,4.380126,0.22448738,3.2304073E-5,4.7049036,53.176025,4.064623E-5,2.356963E-5,1.7076602E-5,-5547.8765,-5551.9214,1.1041026
8013174454444875809,2867224032558303744,5444.9795,6.870221E-6,4.3793054,0.21438842,5.637908E-6,4.705221,53.165985,7.094411E-6,4.113411E-6,2.9810003E-6,-5545.908,-5550.3096,1.1051673
8013174454444875809,2867224032558303744,5445.0034,3.730433E-5,4.378661,0.22123072,3.0610576E-5,4.7019114,53.25265,3.8517737E-5,2.2335562E-5,1.6182175E-5,-5544.187,-5548.1733,1.1067685
8013174454444875809,2867224032558303744,5444.854,2.2875585E-5,4.37786,0.21742368,1.8771598E-5,4.6993895,53.309822,2.362092E-5,1.3696374E-5,9.924546E-6,-5544.667,-5548.8027,1.1081277
8013174454444875809,2867224032558303744,5444.7974,2.2872731E-5,4.3785195,0.22213978,1.8768087E-5,4.7014384,53.26562,2.3616201E-5,1.3694793E-5,9.9214085E-6,-5544.912,-5549.0684,1.1070923
8013174454444875809,2867224032558303744,5446.262,7.297074E-5,4.379277,0.22316654,5.9880338E-5,4.7028527,53.227634,7.53458E-5,4.3691267E-5,3.1654534E-5,-5545.059,-5548.638,1.1056786
8013174454444875809,2867224032558303744,5446.1064,3.1000073E-4,4.3790517,0.22125669,2.543925E-4,4.702402,53.233597,3.2009813E-4,1.85612E-4,1.3448612E-4,-5547.1826,-5547.788,1.1060045
